File_name,File_path,LOC,LLOC,SLOC,Halstead_Volume,CC,h,N,calculated_length,Buggy
test_pytorch_np.py,C:\dataset\tensorboard-pytorch-master\tests\test_pytorch_np.py,35,22,22,25.2661943,13,7,9,13.60964047,Y
test_summary_writer.py,C:\dataset\tensorboard-pytorch-master\tests\test_summary_writer.py,8,5,5,4.754887502,3,3,3,2,Y
test_test.py,C:\dataset\tensorboard-pytorch-master\tests\test_test.py,4,4,4,0,1,0,0,0,N
__init__.py,C:\dataset\tensorboard-pytorch-master\tests\__init__.py,0,0,0,0,1,0,0,0,N
fastentrypoints.py,C:\dataset\thefuck-master\fastentrypoints.py,110,43,54,108.0482024,13,20,25,70.21299941,N
release.py,C:\dataset\thefuck-master\release.py,35,26,26,4.754887502,5,3,3,2,Y
setup.py,C:\dataset\thefuck-master\setup.py,57,30,48,87.56916321,6,14,23,42.80863531,N
conftest.py,C:\dataset\thefuck-master\tests\conftest.py,69,46,47,11.60964047,3,5,5,6.754887502,N
test_argument_parser.py,C:\dataset\thefuck-master\tests\test_argument_parser.py,36,11,32,4.754887502,2,3,3,2,Y
test_conf.py,C:\dataset\thefuck-master\tests\test_conf.py,121,83,102,497.9283846,31,58,85,311.9326403,Y
test_corrector.py,C:\dataset\thefuck-master\tests\test_corrector.py,64,35,52,64.52932501,5,12,18,35.21928095,Y
test_logs.py,C:\dataset\thefuck-master\tests\test_logs.py,19,13,15,25.2661943,4,7,9,15.509775,Y
test_readme.py,C:\dataset\thefuck-master\tests\test_readme.py,12,7,10,13.93156857,5,5,6,6.754887502,Y
test_types.py,C:\dataset\thefuck-master\tests\test_types.py,143,81,122,303.3499014,19,40,57,191.1345461,Y
test_ui.py,C:\dataset\thefuck-master\tests\test_ui.py,108,63,89,416.5941639,21,47,75,244.9698787,Y
test_utils.py,C:\dataset\thefuck-master\tests\test_utils.py,225,138,178,321.4531203,22,41,60,200.7497745,Y
utils.py,C:\dataset\thefuck-master\tests\utils.py,20,8,16,0,1,0,0,0,N
__init__.py,C:\dataset\thefuck-master\tests\__init__.py,0,0,0,0,1,0,0,0,N
test_alias.py,C:\dataset\thefuck-master\tests\entrypoints\test_alias.py,30,16,27,12,4,4,6,4.754887502,Y
test_fix_command.py,C:\dataset\thefuck-master\tests\entrypoints\test_fix_command.py,26,16,22,25.2661943,4,7,9,15.509775,Y
test_not_configured.py,C:\dataset\thefuck-master\tests\entrypoints\test_not_configured.py,140,86,108,4.754887502,2,3,3,2,Y
__init__.py,C:\dataset\thefuck-master\tests\entrypoints\__init__.py,0,0,0,0,1,0,0,0,N
plots.py,C:\dataset\thefuck-master\tests\functional\plots.py,85,52,54,0,21,0,0,0,Y
test_bash.py,C:\dataset\thefuck-master\tests\functional\test_bash.py,68,36,51,0,5,0,0,0,Y
test_fish.py,C:\dataset\thefuck-master\tests\functional\test_fish.py,52,23,39,0,2,0,0,0,Y
test_performance.py,C:\dataset\thefuck-master\tests\functional\test_performance.py,45,28,40,4.754887502,7,3,3,2,Y
test_tcsh.py,C:\dataset\thefuck-master\tests\functional\test_tcsh.py,47,24,34,0,2,0,0,0,Y
test_zsh.py,C:\dataset\thefuck-master\tests\functional\test_zsh.py,75,36,58,0,5,0,0,0,Y
__init__.py,C:\dataset\thefuck-master\tests\functional\__init__.py,0,0,0,0,1,0,0,0,N
test_adb_unknown_command.py,C:\dataset\thefuck-master\tests\rules\test_adb_unknown_command.py,41,15,32,11.60964047,4,5,5,6.754887502,Y
test_ag_literal.py,C:\dataset\thefuck-master\tests\rules\test_ag_literal.py,25,15,17,11.60964047,4,5,5,6.754887502,Y
test_apt_get.py,C:\dataset\thefuck-master\tests\rules\test_apt_get.py,55,20,47,11.60964047,4,5,5,6.754887502,Y
test_apt_get_search.py,C:\dataset\thefuck-master\tests\rules\test_apt_get_search.py,26,11,20,11.60964047,4,5,5,6.754887502,Y
test_apt_invalid_operation.py,C:\dataset\thefuck-master\tests\rules\test_apt_invalid_operation.py,122,29,100,22.45883938,5,7,8,13.60964047,Y
test_apt_list_upgradable.py,C:\dataset\thefuck-master\tests\rules\test_apt_list_upgradable.py,75,15,66,20.67970001,5,6,8,10,Y
test_apt_upgrade.py,C:\dataset\thefuck-master\tests\rules\test_apt_upgrade.py,36,16,27,20.67970001,6,6,8,10,Y
test_aws_cli.py,C:\dataset\thefuck-master\tests\rules\test_aws_cli.py,101,15,69,11.60964047,4,5,5,6.754887502,Y
test_brew_cask_dependency.py,C:\dataset\thefuck-master\tests\rules\test_brew_cask_dependency.py,35,15,25,11.60964047,4,5,5,6.754887502,Y
test_brew_install.py,C:\dataset\thefuck-master\tests\rules\test_brew_install.py,46,24,33,46.60451251,6,12,13,32,Y
test_brew_link.py,C:\dataset\thefuck-master\tests\rules\test_brew_link.py,37,18,27,11.60964047,4,5,5,6.754887502,Y
test_brew_uninstall.py,C:\dataset\thefuck-master\tests\rules\test_brew_uninstall.py,31,19,21,11.60964047,4,5,5,6.754887502,Y
test_brew_unknown_command.py,C:\dataset\thefuck-master\tests\rules\test_brew_unknown_command.py,29,19,20,50.18947501,7,12,14,32,Y
test_brew_update_formula.py,C:\dataset\thefuck-master\tests\rules\test_brew_update_formula.py,28,15,20,11.60964047,4,5,5,6.754887502,Y
test_cargo_no_command.py,C:\dataset\thefuck-master\tests\rules\test_cargo_no_command.py,28,11,19,4.754887502,3,3,3,2,Y
test_cd_mkdir.py,C:\dataset\thefuck-master\tests\rules\test_cd_mkdir.py,25,12,19,11.60964047,4,5,5,6.754887502,Y
test_cd_parent.py,C:\dataset\thefuck-master\tests\rules\test_cd_parent.py,11,7,7,11.60964047,4,5,5,6.754887502,Y
test_chmod_x.py,C:\dataset\thefuck-master\tests\rules\test_chmod_x.py,39,21,29,11.60964047,4,5,5,6.754887502,Y
test_composer_not_command.py,C:\dataset\thefuck-master\tests\rules\test_composer_not_command.py,56,16,46,22.45883938,6,7,8,13.60964047,Y
test_cp_omitting_directory.py,C:\dataset\thefuck-master\tests\rules\test_cp_omitting_directory.py,22,11,16,11.60964047,4,5,5,6.754887502,Y
test_dirty_untar.py,C:\dataset\thefuck-master\tests\rules\test_dirty_untar.py,73,46,53,38.03910002,4,9,12,24,Y
test_dirty_unzip.py,C:\dataset\thefuck-master\tests\rules\test_dirty_unzip.py,71,41,53,68.5323886,5,14,18,45.01955001,Y
test_django_south_ghost.py,C:\dataset\thefuck-master\tests\rules\test_django_south_ghost.py,53,14,46,25.2661943,7,7,9,13.60964047,Y
test_django_south_merge.py,C:\dataset\thefuck-master\tests\rules\test_django_south_merge.py,43,14,37,25.2661943,7,7,9,13.60964047,Y
test_dnf_no_such_command.py,C:\dataset\thefuck-master\tests\rules\test_dnf_no_such_command.py,190,27,168,38.05374781,5,11,11,27.65148445,Y
test_docker_not_command.py,C:\dataset\thefuck-master\tests\rules\test_docker_not_command.py,129,22,114,11.60964047,4,5,5,6.754887502,Y
test_dry.py,C:\dataset\thefuck-master\tests\rules\test_dry.py,17,9,13,4.754887502,3,3,3,2,Y
test_fab_command_not_found.py,C:\dataset\thefuck-master\tests\rules\test_fab_command_not_found.py,48,14,39,11.60964047,4,5,5,6.754887502,Y
test_fix_alt_space.py,C:\dataset\thefuck-master\tests\rules\test_fix_alt_space.py,22,8,10,18.09473751,5,6,7,10,Y
test_fix_file.py,C:\dataset\thefuck-master\tests\rules\test_fix_file.py,245,40,201,44.97261104,8,11,13,28.7548875,Y
test_gem_unknown_command.py,C:\dataset\thefuck-master\tests\rules\test_gem_unknown_command.py,82,21,68,11.60964047,4,5,5,6.754887502,Y
test_git_add.py,C:\dataset\thefuck-master\tests\rules\test_git_add.py,40,19,30,11.60964047,4,5,5,6.754887502,Y
test_git_add_force.py,C:\dataset\thefuck-master\tests\rules\test_git_add_force.py,22,11,16,11.60964047,4,5,5,6.754887502,Y
test_git_bisect_usage.py,C:\dataset\thefuck-master\tests\rules\test_git_bisect_usage.py,30,16,22,24,5,8,8,16.36452798,Y
test_git_branch_delete.py,C:\dataset\thefuck-master\tests\rules\test_git_branch_delete.py,22,12,15,18.09473751,5,6,7,10,Y
test_git_branch_exists.py,C:\dataset\thefuck-master\tests\rules\test_git_branch_exists.py,41,18,31,11.60964047,5,5,5,6.754887502,Y
test_git_branch_list.py,C:\dataset\thefuck-master\tests\rules\test_git_branch_list.py,19,12,13,33,7,8,11,17.509775,Y
test_git_checkout.py,C:\dataset\thefuck-master\tests\rules\test_git_checkout.py,69,29,57,22.45883938,6,7,8,13.60964047,Y
test_git_commit_amend.py,C:\dataset\thefuck-master\tests\rules\test_git_commit_amend.py,25,12,19,11.60964047,4,5,5,6.754887502,Y
test_git_diff_no_index.py,C:\dataset\thefuck-master\tests\rules\test_git_diff_no_index.py,23,12,17,11.60964047,4,5,5,6.754887502,Y
test_git_diff_staged.py,C:\dataset\thefuck-master\tests\rules\test_git_diff_staged.py,26,12,20,11.60964047,4,5,5,6.754887502,Y
test_git_fix_stash.py,C:\dataset\thefuck-master\tests\rules\test_git_fix_stash.py,35,12,27,11.60964047,4,5,5,6.754887502,Y
test_git_flag_after_filename.py,C:\dataset\thefuck-master\tests\rules\test_git_flag_after_filename.py,40,18,33,11.60964047,4,5,5,6.754887502,Y
test_git_help_aliased.py,C:\dataset\thefuck-master\tests\rules\test_git_help_aliased.py,24,12,18,11.60964047,4,5,5,6.754887502,Y
test_git_merge.py,C:\dataset\thefuck-master\tests\rules\test_git_merge.py,26,13,20,18.09473751,5,6,7,10,Y
test_git_merge_unrelated.py,C:\dataset\thefuck-master\tests\rules\test_git_merge_unrelated.py,25,13,19,18.09473751,5,6,7,10,Y
test_git_not_command.py,C:\dataset\thefuck-master\tests\rules\test_git_not_command.py,57,24,42,43.18506523,8,10,13,26,Y
test_git_pull.py,C:\dataset\thefuck-master\tests\rules\test_git_pull.py,29,12,19,18.09473751,5,6,7,10,Y
test_git_pull_clone.py,C:\dataset\thefuck-master\tests\rules\test_git_pull_clone.py,21,10,15,4.754887502,3,3,3,2,Y
test_git_pull_uncommitted_changes.py,C:\dataset\thefuck-master\tests\rules\test_git_pull_uncommitted_changes.py,19,12,13,18.09473751,5,6,7,10,Y
test_git_pull_unstaged_changes.py,C:\dataset\thefuck-master\tests\rules\test_git_pull_unstaged_changes.py,19,12,13,18.09473751,5,6,7,10,Y
test_git_push.py,C:\dataset\thefuck-master\tests\rules\test_git_push.py,71,22,57,25.2661943,6,7,9,13.60964047,Y
test_git_push_different_branch_names.py,C:\dataset\thefuck-master\tests\rules\test_git_push_different_branch_names.py,39,14,25,24,4,8,8,16.36452798,Y
test_git_push_force.py,C:\dataset\thefuck-master\tests\rules\test_git_push_force.py,52,15,43,11.60964047,4,5,5,6.754887502,Y
test_git_push_pull.py,C:\dataset\thefuck-master\tests\rules\test_git_push_pull.py,73,16,63,11.60964047,4,5,5,6.754887502,Y
test_git_push_without_commits.py,C:\dataset\thefuck-master\tests\rules\test_git_push_without_commits.py,27,11,21,4.754887502,3,3,3,2,Y
test_git_rebase_merge_dir.py,C:\dataset\thefuck-master\tests\rules\test_git_rebase_merge_dir.py,42,15,34,11.60964047,4,5,5,6.754887502,Y
test_git_rebase_no_changes.py,C:\dataset\thefuck-master\tests\rules\test_git_rebase_no_changes.py,28,12,20,18.09473751,5,6,7,10,Y
test_git_remote_delete.py,C:\dataset\thefuck-master\tests\rules\test_git_remote_delete.py,24,11,18,11.60964047,4,5,5,6.754887502,Y
test_git_remote_seturl_add.py,C:\dataset\thefuck-master\tests\rules\test_git_remote_seturl_add.py,26,12,20,11.60964047,4,5,5,6.754887502,Y
test_git_rm_local_modifications.py,C:\dataset\thefuck-master\tests\rules\test_git_rm_local_modifications.py,28,15,20,11.60964047,4,5,5,6.754887502,Y
test_git_rm_recursive.py,C:\dataset\thefuck-master\tests\rules\test_git_rm_recursive.py,27,15,19,11.60964047,4,5,5,6.754887502,Y
test_git_rm_staged.py,C:\dataset\thefuck-master\tests\rules\test_git_rm_staged.py,28,15,20,11.60964047,4,5,5,6.754887502,Y
test_git_stash.py,C:\dataset\thefuck-master\tests\rules\test_git_stash.py,37,14,27,11.60964047,4,5,5,6.754887502,Y
test_git_stash_pop.py,C:\dataset\thefuck-master\tests\rules\test_git_stash_pop.py,18,11,12,11.60964047,4,5,5,6.754887502,Y
test_git_tag_force.py,C:\dataset\thefuck-master\tests\rules\test_git_tag_force.py,18,11,12,11.60964047,4,5,5,6.754887502,Y
test_git_two_dashes.py,C:\dataset\thefuck-master\tests\rules\test_git_two_dashes.py,45,13,37,11.60964047,4,5,5,6.754887502,Y
test_go_run.py,C:\dataset\thefuck-master\tests\rules\test_go_run.py,17,9,13,4.754887502,3,3,3,2,Y
test_gradle_not_task.py,C:\dataset\thefuck-master\tests\rules\test_gradle_not_task.py,158,21,128,11.60964047,4,5,5,6.754887502,Y
test_gradle_wrapper.py,C:\dataset\thefuck-master\tests\rules\test_gradle_wrapper.py,38,19,28,11.60964047,4,5,5,6.754887502,Y
test_grep_arguments_order.py,C:\dataset\thefuck-master\tests\rules\test_grep_arguments_order.py,40,17,31,18.09473751,4,6,7,10,Y
test_grep_recursive.py,C:\dataset\thefuck-master\tests\rules\test_grep_recursive.py,15,9,9,22.45883938,6,7,8,13.60964047,Y
test_grunt_task_not_found.py,C:\dataset\thefuck-master\tests\rules\test_grunt_task_not_found.py,129,20,106,11.60964047,4,5,5,6.754887502,Y
test_gulp_not_task.py,C:\dataset\thefuck-master\tests\rules\test_gulp_not_task.py,29,16,21,11.60964047,4,5,5,6.754887502,Y
test_has_exists_script.py,C:\dataset\thefuck-master\tests\rules\test_has_exists_script.py,18,12,13,18.09473751,8,6,7,10,Y
test_heroku_multiple_apps.py,C:\dataset\thefuck-master\tests\rules\test_heroku_multiple_apps.py,55,15,44,11.60964047,4,5,5,6.754887502,Y
test_heroku_not_command.py,C:\dataset\thefuck-master\tests\rules\test_heroku_not_command.py,31,14,21,11.60964047,4,5,5,6.754887502,Y
test_history.py,C:\dataset\thefuck-master\tests\rules\test_history.py,27,15,19,11.60964047,4,5,5,6.754887502,Y
test_hostscli.py,C:\dataset\thefuck-master\tests\rules\test_hostscli.py,27,10,19,4.754887502,3,3,3,2,Y
test_ifconfig_device_not_found.py,C:\dataset\thefuck-master\tests\rules\test_ifconfig_device_not_found.py,53,21,42,11.60964047,4,5,5,6.754887502,Y
test_java.py,C:\dataset\thefuck-master\tests\rules\test_java.py,17,9,13,4.754887502,3,3,3,2,Y
test_javac.py,C:\dataset\thefuck-master\tests\rules\test_javac.py,17,9,13,4.754887502,3,3,3,2,Y
test_lein_not_task.py,C:\dataset\thefuck-master\tests\rules\test_lein_not_task.py,23,11,16,11.60964047,4,5,5,6.754887502,Y
test_ln_no_hard_link.py,C:\dataset\thefuck-master\tests\rules\test_ln_no_hard_link.py,37,16,29,11.60964047,4,5,5,6.754887502,Y
test_ln_s_order.py,C:\dataset\thefuck-master\tests\rules\test_ln_s_order.py,32,17,24,11.60964047,4,5,5,6.754887502,Y
test_ls_all.py,C:\dataset\thefuck-master\tests\rules\test_ls_all.py,12,8,8,22.45883938,5,7,8,13.60964047,Y
test_ls_lah.py,C:\dataset\thefuck-master\tests\rules\test_ls_lah.py,16,12,12,38.03910002,9,9,12,21.65148445,Y
test_man.py,C:\dataset\thefuck-master\tests\rules\test_man.py,35,12,29,11.60964047,4,5,5,6.754887502,Y
test_man_no_space.py,C:\dataset\thefuck-master\tests\rules\test_man_no_space.py,11,7,7,11.60964047,4,5,5,6.754887502,Y
test_mercurial.py,C:\dataset\thefuck-master\tests\rules\test_mercurial.py,134,15,125,22.45883938,5,7,8,13.60964047,Y
test_missing_space_before_subcommand.py,C:\dataset\thefuck-master\tests\rules\test_missing_space_before_subcommand.py,30,15,22,11.60964047,4,5,5,6.754887502,Y
test_mkdir_p.py,C:\dataset\thefuck-master\tests\rules\test_mkdir_p.py,32,12,26,11.60964047,4,5,5,6.754887502,Y
test_mvn_no_command.py,C:\dataset\thefuck-master\tests\rules\test_mvn_no_command.py,40,12,34,11.60964047,4,5,5,6.754887502,Y
test_mvn_unknown_lifecycle_phase.py,C:\dataset\thefuck-master\tests\rules\test_mvn_unknown_lifecycle_phase.py,40,12,34,11.60964047,4,5,5,6.754887502,Y
test_no_command.py,C:\dataset\thefuck-master\tests\rules\test_no_command.py,47,23,35,11.60964047,4,5,5,6.754887502,Y
test_no_such_file.py,C:\dataset\thefuck-master\tests\rules\test_no_such_file.py,27,12,21,11.60964047,4,5,5,6.754887502,Y
test_npm_missing_script.py,C:\dataset\thefuck-master\tests\rules\test_npm_missing_script.py,69,21,54,11.60964047,4,5,5,6.754887502,Y
test_npm_run_script.py,C:\dataset\thefuck-master\tests\rules\test_npm_run_script.py,84,26,68,11.60964047,4,5,5,6.754887502,Y
test_npm_wrong_command.py,C:\dataset\thefuck-master\tests\rules\test_npm_wrong_command.py,58,13,47,11.60964047,4,5,5,6.754887502,Y
test_open.py,C:\dataset\thefuck-master\tests\rules\test_open.py,49,18,39,11.60964047,5,5,5,6.754887502,Y
test_pacman.py,C:\dataset\thefuck-master\tests\rules\test_pacman.py,82,36,65,22.45883938,8,7,8,13.60964047,Y
test_pacman_not_found.py,C:\dataset\thefuck-master\tests\rules\test_pacman_not_found.py,48,24,39,13.93156857,5,5,6,8,Y
test_path_from_history.py,C:\dataset\thefuck-master\tests\rules\test_path_from_history.py,43,22,33,11.60964047,4,5,5,6.754887502,Y
test_php_s.py,C:\dataset\thefuck-master\tests\rules\test_php_s.py,27,12,21,11.60964047,4,5,5,6.754887502,Y
test_pip_unknown_command.py,C:\dataset\thefuck-master\tests\rules\test_pip_unknown_command.py,24,14,16,11.60964047,4,5,5,6.754887502,Y
test_port_already_in_use.py,C:\dataset\thefuck-master\tests\rules\test_port_already_in_use.py,101,23,81,11.60964047,4,5,5,6.754887502,Y
test_prove_recursively.py,C:\dataset\thefuck-master\tests\rules\test_prove_recursively.py,40,21,30,11.60964047,4,5,5,6.754887502,Y
test_python_command.py,C:\dataset\thefuck-master\tests\rules\test_python_command.py,12,7,8,11.60964047,4,5,5,6.754887502,Y
test_python_execute.py,C:\dataset\thefuck-master\tests\rules\test_python_execute.py,17,9,13,4.754887502,3,3,3,2,Y
test_quotation_marks.py,C:\dataset\thefuck-master\tests\rules\test_quotation_marks.py,19,9,15,4.754887502,3,3,3,2,Y
test_react_native_command_unrecognized.py,C:\dataset\thefuck-master\tests\rules\test_react_native_command_unrecognized.py,63,17,48,11.60964047,4,5,5,6.754887502,Y
test_remove_trailing_cedilla.py,C:\dataset\thefuck-master\tests\rules\test_remove_trailing_cedilla.py,17,9,13,4.754887502,3,3,3,2,Y
test_rm_dir.py,C:\dataset\thefuck-master\tests\rules\test_rm_dir.py,31,12,25,11.60964047,4,5,5,6.754887502,Y
test_rm_root.py,C:\dataset\thefuck-master\tests\rules\test_rm_root.py,20,10,14,11.60964047,4,5,5,6.754887502,Y
test_scm_correction.py,C:\dataset\thefuck-master\tests\rules\test_scm_correction.py,46,19,38,11.60964047,4,5,5,6.754887502,Y
test_sed_unterminated_s.py,C:\dataset\thefuck-master\tests\rules\test_sed_unterminated_s.py,28,18,22,66.60791493,11,13,18,40.05374781,Y
test_sl_ls.py,C:\dataset\thefuck-master\tests\rules\test_sl_ls.py,12,7,7,11.60964047,4,5,5,6.754887502,Y
test_ssh_known_host.py,C:\dataset\thefuck-master\tests\rules\test_ssh_known_host.py,66,36,53,38.03910002,10,9,12,21.65148445,Y
test_sudo.py,C:\dataset\thefuck-master\tests\rules\test_sudo.py,31,12,25,18.09473751,5,6,7,10,Y
test_sudo_command_from_user_path.py,C:\dataset\thefuck-master\tests\rules\test_sudo_command_from_user_path.py,39,17,29,11.60964047,4,5,5,6.754887502,Y
test_vagrant_up.py,C:\dataset\thefuck-master\tests\rules\test_vagrant_up.py,34,12,28,11.60964047,4,5,5,6.754887502,Y
test_whois.py,C:\dataset\thefuck-master\tests\rules\test_whois.py,29,11,22,11.60964047,4,5,5,6.754887502,Y
test_workon_doesnt_exists.py,C:\dataset\thefuck-master\tests\rules\test_workon_doesnt_exists.py,30,15,22,11.60964047,4,5,5,6.754887502,Y
test_yarn_alias.py,C:\dataset\thefuck-master\tests\rules\test_yarn_alias.py,24,12,18,4.754887502,3,3,3,2,Y
test_yarn_command_not_found.py,C:\dataset\thefuck-master\tests\rules\test_yarn_command_not_found.py,118,23,99,11.60964047,5,5,5,6.754887502,Y
test_yarn_command_replaced.py,C:\dataset\thefuck-master\tests\rules\test_yarn_command_replaced.py,32,13,24,11.60964047,4,5,5,6.754887502,Y
test_yarn_help.py,C:\dataset\thefuck-master\tests\rules\test_yarn_help.py,57,11,47,4.754887502,3,3,3,2,Y
__init__.py,C:\dataset\thefuck-master\tests\rules\__init__.py,0,0,0,0,1,0,0,0,N
conftest.py,C:\dataset\thefuck-master\tests\shells\conftest.py,30,18,21,0,1,0,0,0,N
test_bash.py,C:\dataset\thefuck-master\tests\shells\test_bash.py,75,48,59,250,19,32,50,145.6363364,Y
test_fish.py,C:\dataset\thefuck-master\tests\shells\test_fish.py,111,56,94,280.1263176,20,39,53,187.5249056,Y
test_generic.py,C:\dataset\thefuck-master\tests\shells\test_generic.py,45,30,30,208.076245,15,31,42,139.3608253,Y
test_powershell.py,C:\dataset\thefuck-master\tests\shells\test_powershell.py,22,15,15,50.18947501,6,12,14,33.28421252,Y
test_tcsh.py,C:\dataset\thefuck-master\tests\shells\test_tcsh.py,63,38,49,146.7188,13,24,32,96.99355338,Y
test_zsh.py,C:\dataset\thefuck-master\tests\shells\test_zsh.py,70,44,55,230.623858,18,30,47,133.1368501,Y
__init__.py,C:\dataset\thefuck-master\tests\shells\__init__.py,0,0,0,0,1,0,0,0,N
test_git.py,C:\dataset\thefuck-master\tests\specific\test_git.py,31,15,25,13.93156857,3,5,6,8,Y
test_npm.py,C:\dataset\thefuck-master\tests\specific\test_npm.py,26,9,20,4.754887502,2,3,3,2,Y
test_sudo.py,C:\dataset\thefuck-master\tests\specific\test_sudo.py,19,9,16,13.93156857,2,5,6,8,Y
__init__.py,C:\dataset\thefuck-master\tests\specific\__init__.py,0,0,0,0,1,0,0,0,N
argument_parser.py,C:\dataset\thefuck-master\thefuck\argument_parser.py,92,39,68,101.9502603,5,19,24,64.91260938,N
conf.py,C:\dataset\thefuck-master\thefuck\conf.py,129,92,97,176.4665352,26,25,38,98.04820237,N
const.py,C:\dataset\thefuck-master\thefuck\const.py,83,30,64,12,1,4,6,4.754887502,N
corrector.py,C:\dataset\thefuck-master\thefuck\corrector.py,92,39,47,27,17,8,9,17.509775,N
exceptions.py,C:\dataset\thefuck-master\thefuck\exceptions.py,10,3,3,0,1,0,0,0,N
logs.py,C:\dataset\thefuck-master\thefuck\logs.py,140,47,108,53.77443751,7,12,15,35.21928095,N
types.py,C:\dataset\thefuck-master\thefuck\types.py,258,126,152,205,23,32,41,134.0391,N
ui.py,C:\dataset\thefuck-master\thefuck\ui.py,95,62,63,225.7169674,16,30,46,125.548875,N
